time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
6.180398,22.980000,22.941776,7.360000,5.928699,23.029650,7.540642
6.200393,22.980000,23.071198,7.220000,5.471680,23.107570,6.532574
6.220397,23.190000,23.173222,6.690000,5.191509,23.233126,6.476192
6.240397,23.200000,23.289602,6.640000,4.921176,23.313634,5.879813
6.260403,23.430000,23.385472,6.360000,4.834534,23.447060,6.153809
6.280398,23.430000,23.493910,6.340000,4.681440,23.528656,5.662110
6.300403,23.610000,23.577154,5.990000,4.528962,23.644640,5.757305
6.320400,23.600000,23.674147,5.900000,4.459187,23.711792,5.143771
6.340408,23.750000,23.745219,5.350000,4.326295,23.807102,5.061524
6.360404,23.740000,23.837059,5.190000,4.095936,23.860385,4.430745
6.380409,23.930000,23.899158,4.820000,3.884184,23.960792,4.612318
6.400404,23.930000,23.976753,4.700000,3.506657,24.020610,4.184693
6.420411,24.130000,24.026120,4.620000,3.203338,24.129121,4.512733
6.440409,24.140000,24.093490,4.550000,2.757368,24.198309,4.241561
6.460413,24.150000,24.137258,3.990000,2.176416,24.244029,3.780703
6.480415,24.340000,24.184011,4.520000,2.024160,24.341025,4.134128
6.500416,24.230000,24.217642,3.560000,1.561255,24.359781,3.365334
6.520419,24.320000,24.242120,3.320000,1.296252,24.403573,3.170325
6.540419,24.210000,24.276383,2.290000,1.081674,24.388454,2.291115
6.560420,24.410000,24.303035,2.720000,1.027694,24.450098,2.669041
6.580420,24.210000,24.342481,1.630000,1.104827,24.412013,1.660662
6.600423,24.430000,24.369074,2.200000,1.209042,24.466699,2.166989
6.620425,24.240000,24.408246,1.270000,1.469509,24.427911,1.296551
6.640426,24.440000,24.434675,1.860000,1.734736,24.474830,1.803991
6.660426,24.340000,24.477194,1.410000,2.087586,24.464475,1.398992
6.680430,24.530000,24.509897,2.100000,2.390875,24.525971,2.024082
6.700431,24.420000,24.565438,1.550000,2.765163,24.522106,1.552267
6.720431,24.700000,24.611955,2.550000,2.932264,24.621375,2.511650
