cost,pos_rmse,vel_rmse,lag_x_ms,lag_y_ms,quiet_vel_rms,closure_cm,used_rate,reject_rate,q_pos,q_vel,r_vel,vel_gate
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,5.0,350.0,900.0,140.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,5.0,350.0,900.0,180.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,5.0,350.0,900.0,240.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,10.0,350.0,900.0,90.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,10.0,350.0,900.0,140.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,10.0,350.0,900.0,180.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,10.0,350.0,900.0,240.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,20.0,350.0,900.0,90.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,20.0,350.0,900.0,140.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,20.0,350.0,900.0,180.0
9.683440963817478,3.140983295185002,5.209970835644356,140.013999999999,180.01799999999866,3.5134747385852214,25.178077757976656,0.9568733153638814,0.0,20.0,350.0,900.0,240.0
10.549035822615327,4.0996072277882964,5.177032430918192,140.013999999999,180.01799999999866,3.495388016036415,24.10983874886984,0.9568733153638814,0.0,1.0,120.0,300.0,90.0
10.549035822615327,4.0996072277882964,5.177032430918192,140.013999999999,180.01799999999866,3.495388016036415,24.10983874886984,0.9568733153638814,0.0,1.0,120.0,300.0,140.0
10.549035822615327,4.0996072277882964,5.177032430918192,140.013999999999,180.01799999999866,3.495388016036415,24.10983874886984,0.9568733153638814,0.0,1.0,120.0,300.0,180.0
10.549035822615327,4.0996072277882964,5.177032430918192,140.013999999999,180.01799999999866,3.495388016036415,24.10983874886984,0.9568733153638814,0.0,1.0,120.0,300.0,240.0
10.549035822615327,4.0996072277882964,5.177032430918192,140.013999999999,180.01799999999866,3.495388016036415,24.10983874886984,0.9568733153638814,0.0,3.0,120.0,300.0,90.0
10.549035822615327,4.0996072277882964,5.177032430918192,140.013999999999,180.01799999999866,3.495388016036415,24.10983874886984,0.9568733153638814,0.0,3.0,120.0,300.0,140.0
10.549035822615327,4.0996072277882964,5.177032430918192,140.013999999999,180.01799999999866,3.495388016036415,24.10983874886984,0.9568733153638814,0.0,3.0,120.0,300.0,180.0
10.549035822615327,4.0996072277882964,5.177032430918192,140.013999999999,180.01799999999866,3.495388016036415,24.10983874886984,0.9568733153638814,0.0,3.0,120.0,300.0,240.0
