cost,rmse,lag_ms,quiet_rms,acc_gain,acc_alpha,q_z,q_vz,r_z,vel_obs,vel_alpha,r_vz
4.399027302001819,2.2098402149031457,104.0080000000001,1.7973345345676344,0.35,0.08,40.0,600.0,50.0,1,0.35,150.0
4.3990943195007866,2.193349592899654,104.0080000000001,1.844642076003232,0.35,0.35,40.0,600.0,25.0,1,0.35,150.0
4.400223008236665,2.2112560074158147,104.0080000000001,1.796705716630998,0.35,0.08,80.0,600.0,50.0,1,0.35,150.0
4.401474611941939,2.2110435065053564,104.0080000000001,1.8008888726759478,0.35,0.08,15.0,600.0,50.0,1,0.35,150.0
4.404332481202187,2.1981372807367463,104.0080000000001,1.845929144186969,0.35,0.35,80.0,600.0,25.0,1,0.35,150.0
4.4099924172058635,2.210937377974295,104.0080000000001,1.8255286835187654,0.2,0.35,15.0,600.0,12.5,1,0.55,350.0
4.410841214465083,2.202972737643783,104.0080000000001,1.8507099337751376,0.35,0.35,40.0,600.0,50.0,1,0.35,150.0
4.411921241320762,2.204268105939503,104.0080000000001,1.85009467251788,0.35,0.35,80.0,600.0,50.0,1,0.35,150.0
4.413002917109767,2.2039875284663752,104.0080000000001,1.853986824695402,0.35,0.35,15.0,600.0,50.0,1,0.35,150.0
4.465944173053109,2.2509001554786594,104.0080000000001,1.871211478784139,0.35,0.12,15.0,300.0,12.5,1,0.55,150.0
4.4737460844700525,2.2592718079558436,104.0080000000001,1.8695836471834504,0.35,0.12,40.0,300.0,12.5,1,0.55,150.0
4.478421970993606,2.251849635173714,104.0080000000001,1.9041495309139742,0.35,0.22,15.0,300.0,12.5,1,0.55,150.0
4.48332215728448,2.267826076176371,104.0080000000001,1.8725030888803071,0.35,0.12,80.0,300.0,12.5,1,0.55,150.0
4.485350188022519,2.2594330397605913,104.0080000000001,1.9022775664626455,0.35,0.22,40.0,300.0,12.5,1,0.55,150.0
4.487533500453028,2.270542070468634,104.0080000000001,1.8767755142411242,0.35,0.12,40.0,300.0,25.0,1,0.55,150.0
4.487777769645306,2.2757061771544747,104.0080000000001,1.8627188356880866,0.35,0.08,15.0,300.0,12.5,1,0.55,150.0
4.489051751527423,2.2704086058424653,104.0080000000001,1.881494701957018,0.35,0.12,15.0,300.0,25.0,1,0.55,150.0
4.4909556045803445,2.273995744587116,104.0080000000001,1.8766853142663635,0.35,0.12,80.0,300.0,25.0,1,0.55,150.0
4.494376973048987,2.267504702912983,104.0080000000001,1.9050064861028655,0.35,0.22,80.0,300.0,12.5,1,0.55,150.0
4.496141969472981,2.2845204948323516,104.0080000000001,1.8614327846875087,0.35,0.08,40.0,300.0,12.5,1,0.55,150.0
4.497899226564589,2.2796831506217914,104.0080000000001,1.8802745026937036,0.35,0.12,80.0,300.0,50.0,1,0.55,150.0
4.497918847082184,2.2792330849580265,104.0080000000001,1.881616463211877,0.35,0.12,40.0,300.0,50.0,1,0.55,150.0
4.4987926783138334,2.2703961958562813,104.0080000000001,1.9093613784501449,0.35,0.22,40.0,300.0,25.0,1,0.55,150.0
4.500509381576981,2.270451564938876,104.0080000000001,1.9141080475374397,0.35,0.22,15.0,300.0,25.0,1,0.55,150.0
