time_s,height_cm,truth_height_cm,logged_vz,truth_vz,replay_z,replay_vz
4.420287,17.600000,17.483214,3.430000,0.974131,17.581368,3.265289
4.440287,17.430000,17.493680,2.410000,0.725520,17.587934,2.905268
4.460287,17.640000,17.507748,2.840000,0.195276,17.649155,3.047700
4.480289,17.420000,17.497427,1.670000,-0.078739,17.632126,2.530233
4.500290,17.600000,17.496859,1.920000,-0.509625,17.666646,2.518201
4.520294,17.380000,17.479424,0.610000,-0.807582,17.628879,1.904358
4.540296,17.660000,17.473062,1.360000,-1.095028,17.675109,2.060897
4.560294,17.360000,17.449355,-0.070000,-1.296163,17.623754,1.390033
4.580292,17.370000,17.432385,-0.210000,-1.603136,17.584040,0.941186
4.600298,17.390000,17.383144,-0.740000,-1.807744,17.556191,0.674952
4.620295,17.390000,17.357698,-0.740000,-1.917376,17.532185,0.482899
4.640300,17.290000,17.307675,-1.120000,-2.092926,17.483492,0.126627
4.660295,17.280000,17.278140,-1.170000,-2.157801,17.441323,-0.089715
4.680303,17.160000,17.215014,-1.440000,-2.318465,17.373889,-0.475960
4.700300,17.140000,17.177974,-1.450000,-2.385750,17.315181,-0.739090
4.720307,17.130000,17.116680,-1.580000,-2.474960,17.266111,-0.887934
4.740301,17.140000,17.081756,-1.640000,-2.478464,17.230341,-0.923016
4.760307,17.050000,17.017238,-1.710000,-2.556826,17.177065,-1.103783
4.780303,17.060000,16.975734,-1.690000,-2.562890,17.138605,-1.119470
4.800311,16.860000,16.907863,-2.030000,-2.588529,17.053237,-1.505089
4.820308,16.860000,16.872763,-1.960000,-2.643416,16.987970,-1.655601
4.840314,16.740000,16.810682,-2.230000,-2.670054,16.904786,-1.927566
4.860312,16.920000,16.765587,-1.000000,-2.395919,16.891915,-1.606154
4.880316,16.600000,16.707849,-2.320000,-2.445201,16.793468,-2.047554
4.900316,16.780000,16.658857,-1.540000,-2.411393,16.769133,-1.810426
4.920316,16.470000,16.619309,-2.660000,-2.106514,16.665034,-2.248076
4.940320,16.770000,16.580346,-1.160000,-1.894630,16.670409,-1.730701
4.960319,16.470000,16.559822,-1.980000,-1.232863,16.592445,-1.990030
4.980322,16.670000,16.540896,-1.020000,-0.657103,16.590297,-1.596926
